"","google_dir","data_file","curator_PersonName","curator_organization","curator_email","modification_date","bibliographical_reference","network","site_code","lat","long","elevation","map","mat","land_cover","eco_region","align_1","loc_comments","time_series","gradient","experiments","merge_align","key_version","L1","L1_level","L2","observation_date","veg_note_profile","lyr_c_tot","lyr_soc","lyr_n_tot","lyr_c_to_n","layer_top","layer_bot","layer_mid","hzn","bd_samp","ph_cacl","ph_h2o","sand","silt","clay","coarse_frac","caco3","Ca","Mg","K","Na","base_sum","ecec","bs","p_ex_1","soil_taxon","soil_series","layer_thick_calc","lyr_soc_stock_calc","lyr_n_stock_calc","control_sample","lyr_soc_stock_calc_sum","socfrac","socfrac_cumsum","bgb","bgb_lowerdiam","bgb_upperdiam","bgb_type","bgb_c","bgb_n","bgb_cn","bgb_c_stock","bgb_c_stock_sum","rootfrac","rootfrac_cumsum"
"738","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,70,80,75,"2E and Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,10.68,0,4,"live",37,0.6333333333,58.1,3.9516,779.112754061706,0.01,0.96
"739","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,80,90,85,"2E and Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,2.823333333,0,4,"live",30.36666667,0.5,65.4,0.857352222215111,779.112754061706,0,0.96
"740","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,90,100,95,"2E and Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,1.256666667,0,4,"live",42.93333333,1.033333333,43.86666667,0.539528888990111,779.112754061706,0,0.96
"741","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,100,120,110,"2BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,3.105,0,4,"live",34.65,0.5,70.5,1.0758825,779.112754061706,0,0.96
"742","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,120,140,130,"2BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,0.6633333333,0,4,"live",36.7,1.333333333,31.13333333,0.2434433333211,779.112754061706,0,0.96
"743","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,140,160,150,"2BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,0.255,0,4,"live",39.6,1.8,27.05,0.10098,779.112754061706,0,0.96
"744","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,160,180,170,"3Cd1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,79.88,0,4,"live",29.7,0.5,57.1,23.72436,779.112754061706,0.03,0.99
"745","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TREE",45.49266,-89.58748,481,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D05_TREE_PIT1","Plot",NA,"2015-06-15","Acer saccharum, Acer rubrum, Abies balsamea",NA,NA,NA,NA,180,200,190,"3Cd2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,9.996666667,0,4,"live",33.66666667,0.6333333333,52.3,3.36554444488989,779.112754061706,0,0.99
"746","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,0,10,5,"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,725.15,0,4,"live",29.5,0.97,34.6,213.91925,547.864159767488,0.39,0.39
"747","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,10,20,15,"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,165.9066667,0,4,"live",49.22666667,0.99,64.63333333,81.6703217997169,547.864159767488,0.15,0.54
"748","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,20,30,25,"A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,107.0066667,0,4,"live",44.80666667,0.98,51.46666667,47.9461204629469,547.864159767488,0.09,0.63
"749","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,30,40,35,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,117.85,0,4,"live",45.77,1.07,62.76666667,53.939945,547.864159767488,0.1,0.73
"750","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,40,50,45,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,80,0,4,"live",39.00333333,0.57,46.1,31.202666664,547.864159767488,0.06,0.79
"751","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,50,60,55,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,20.49666667,0,4,"live",44.575,NA,59.86666667,9.1363891681525,547.864159767488,0.02,0.81
"752","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,60,70,65,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,30.67666667,0,4,"live",42.73333333,0.83,45.36666667,13.1091622226241,547.864159767488,0.02,0.83
"753","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,70,80,75,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,30.23,0,4,"live",46.38333333,NA,71.06666667,14.021681665659,547.864159767488,0.03,0.86
"754","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,80,90,85,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,2.27,0,4,"live",44.49,NA,76.6,1.009923,547.864159767488,0,0.86
"755","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,90,100,95,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,4.193333333,0,4,"live",43.725,NA,74.35,1.83353499985425,547.864159767488,0,0.86
"756","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,100,120,110,"Bw1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,54.88,0,4,"live",44.12,0.4525,82.43333333,24.213056,547.864159767488,0.04,0.9
"757","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,120,140,130,"Bw1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,64.68666667,0,4,"live",40.17,0.37,80.3,25.984634001339,547.864159767488,0.05,0.95
"758","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,140,160,150,"Bw2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,16.77666667,0,4,"live",44.11,1.01,49.16666667,7.400187668137,547.864159767488,0.01,0.96
"759","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,160,180,170,"Bw2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,39.64666667,0,4,"live",31.28666667,0.4275,57.33333333,12.4041204468089,547.864159767488,0.02,0.98
"760","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","GRSM",35.68839,-83.50185,599,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D07_GRSM_PIT1","Plot",NA,"2015-04-20","Liriodendron tulipifera, Acer rubrum, Acer pensylvanicum",NA,NA,NA,NA,180,200,190,"Bw2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,21.20666667,0,4,"live",47.5,1.19,65.36666667,10.07316666825,547.864159767488,0.02,1
"761","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,0,10,5,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,348.5266667,0,4,"live",39.33333333,0.7666666667,51.9,137.087155557049,345.422656678019,0.4,0.4
"762","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,10,20,15,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,170.27,0,4,"live",42.76666667,0.6333333333,67.76666667,72.818803339009,345.422656678019,0.21,0.61
"763","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,20,30,25,"Bg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,82.11,0,4,"live",43.16666667,0.5666666667,77.9,35.444150002737,345.422656678019,0.1,0.71
"764","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,30,40,35,"Bg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,22,0,4,"live",38.7,0.5,75.76666667,8.514,345.422656678019,0.02,0.73
"765","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,40,50,45,"Bg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,18.23,0,4,"live",42.16666667,0.5666666667,78.23333333,7.686983333941,345.422656678019,0.02,0.75
"766","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,50,60,55,"Bg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,25.86666667,0,4,"live",40.33333333,0.4666666667,86.26666667,10.4328888893711,345.422656678019,0.03,0.78
"767","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,60,70,65,"Bg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,25.15,0,4,"live",41.96666667,0.5333333333,76.23333333,10.554616667505,345.422656678019,0.03,0.81
"768","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,70,80,75,"Bg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,24.16666667,0,4,"live",43.1,0.5333333333,89.53333333,10.41583333477,345.422656678019,0.03,0.84
"769","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,80,90,85,"Bg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,26.73333333,0,4,"live",43.03333333,0.4333333333,109.7,11.5042444421189,345.422656678019,0.03,0.87
